mahalle;semt_bucak_belde_id
KARNAÇIK MAH.;439
KESMETEPE KÖYÜ;439
KONUKLU KÖYÜ;439
KÖPRÜBAŞI MAH.;439
KÖSECELİ KÖYÜ;439
KUTLUCA KÖYÜ;439
LEVZİN MAH.;439
SARIÇİÇEK MAH.;439
TETİRLİ MAH.;439
TİLEYLİ MAH.;439
TURGUT ÖZAL MAH.;439
YAZIBEYDİLİ KÖYÜ;439
YENİKURUGÖL MAH.;439
YEŞİLOVA MAH.;439
YOLDÜZÜ KÖYÜ;439
YUKARISÖĞÜTLÜ KÖYÜ;439
YUSUFA MAH.;439
YUSUFAĞA MAH.;439
AHURİ MAH.;1367
AKDOĞANLAR MAH.;1367
AKPINAR KÖYÜ;1367
AKYAZI KÖYÜ;1367
AŞAĞIÇÖPLÜ KÖYÜ;1367
ATATÜRK MAH.;1367
BAHRİ KÖYÜ;1367
BAHRİ MAH.;1367
BALKA MAH.;1367
BEREKETLİ KÖYÜ;1367
BERETE KÖYÜ;1367
BEŞKOZ KÖYÜ;1367
BEŞYOL KÖYÜ;1367
BONCUK KÖYÜ;1367
BURUNÇAYIR KÖYÜ;1367
CUMHURİYET MAH.;1367
CUMHURRİYET MAH.;1367
ÇAMLICA KÖYÜ;1367
ÇAYKAYA KÖYÜ;1367
ÇİLBOĞAZ KÖYÜ;1367
ÇORMAN MAH.;1367
ÇÖPLÜKIŞLA MAH.;1367
DELİSEKİ MAH.;1367
DİKİLİTAŞ KÖYÜ;1367
DÖRTYOL KÖYÜ;1367
EĞERLİ KÖYÜ;1367
FATİH MAH.;1367
GEÇİTLİ KÖYÜ;1367
GÜNEYKAŞ KÖYÜ;1367
HACIHALİL KÖYÜ;1367
HARMANARDI KÖYÜ;1367
HÖYÜK MAH.;1367
İNÖNÜ MAH.;1367
KARAAĞAÇ MAH.;1367
KARAGEÇİ MAH.;1367
KARAGÜVEÇ KÖYÜ;1367
KEPİRCE MAH.;1367
KESECİK KÖYÜ;1367
KIZILHİSAR KÖYÜ;1367
KIZILİN KÖYÜ;1367
KIZILKAYA KÖYÜ;1367
KIZILPINAR KÖYÜ;1367
KOCAPİRLİ MAH.;1367
KURUGÖL KÖYÜ;1367
KUZEVLERİ KÖYÜ;1367
NOHUDANLI MAH.;1367
OYRATLI KÖYÜ;1367
ÖREN KÖYÜ;1367
SARIKAYA KÖYÜ;1367
SARIYAPRAK KÖYÜ;1367
SATILUŞAĞI MAH.;1367
SAYÖREN KÖYÜ;1367
SUGÖZÜ KÖYÜ;1367
SUMAKLI GÜZELEVLER MAH.;1367
TAŞLIYAZI KÖYÜ;1367
TOKAR KÖYÜ;1367
TOKLU KÖYÜ;1367
TOPKAPI KÖYÜ;1367
ÜÇGÖZ KÖYÜ;1367
ÜRECİK MAH.;1367
YAYIKLI KÖYÜ;1367
YAZIBADEMCE MAH.;1367
YAZIKARAKUYU KÖYÜ;1367
YAZIYURDU MAH.;1367
YELBASTI KÖYÜ;1367
YEMLİCE MAH.;1367
YENİKÖY KÖYÜ;1367
YEŞİLOVA MAH.;1367
YUKARI HOZGİŞİ MAH.;1367
ZORMAĞARA MAH.;1367
ADALET MAH.;2132
BÜYÜKOBA MAH.;2132
CUMHURİYET MAH.;2132
ÇAKALLI MAH.;2132
ÇAYIROBASI MAH.;2132
ÇORAK KÖYÜ;2132
HÜRRİYET MAH.;2132
KARALAR KÖYÜ;2132
KIRAÇHAYMA MAH.;2132
KÖRTANLI MAH.;2132
PINARBAŞI KÖYÜ;2132
SUVARLI KÖYÜ;2132
TUTLUPINAR MAH.;2132
UZUNKUYU KÖYÜ;2132
AKDERE MAH.;2154
AKKUYU MAH.;2154
ALİŞAR KÖYÜ;2154
ATMALI KÖYÜ;2154
BAŞLI KÖYÜ;2154
BAYAT MAH.;2154
BEŞİR MAH.;2154
BOSTANCIK MAH.;2154
CUMHURİYET MAH.;2154
DOĞANKAYA KÖYÜ;2154
FATİH MAH.;2154
GÜMÜŞLÜ KÖYÜ;2154
İNÖNÜ MAH.;2154
KARAHALİL MAH.;2154
KILIÇLI MAH.;2154
KIZILCAMUSTAFA MAH.;2154
MENDERES MAH.;2154
ÖZBAĞLAR MAH.;2154
ŞAMBAYAT KÖYÜ;2154
TEKAĞAÇ KÖYÜ;2154
YAZIYALANGOZ MAH.;2154
YENİ MAH.;2154
BAHÇELİ EVLER MAH.;509
BAŞPINAR MAH.;509
CAMİ MAH.;509
CUMHURİYET MAH.;509
FATİH MAH.;509
MAHMUT NEDİM ÖKMEN MAH.;509
MERKEZ MAH.;509
YUNUS EMRE MAH.;509
ZAFER MAH.;509
AKSU KÖYÜ;1367
AKTAŞ MAH.;1367
ALİGÜR MAH.;1367
ALİSAHA KÜMESİ MAH.;1367
ALTINTAŞ KÖYÜ;1367
ASKERHAN KÖYÜ;1367
BAHÇE KÜMESİ MAH.;1367
BALIKBURUN MAH.;1367
BOZGEDİK KÖYÜ;1367
CAMİ MAH.;1367
CEMOLAR MAH.;1367
ÇAMLIYAYLA MAH.;1367
ÇAMPINAR KÖYÜ;1367
ÇAT MAH.;1367
DEĞİRMEN BAŞI MAH.;1367
DERE YAYLASI MAH.;1367
DEVEBOYNU MAH.;1367
DÜZAĞAÇ MAH.;1367
ESENLİ MAH.;1367
ESKİKÖY MAH.;1367
FATİH KÖYÜ;1367
GÖLBAĞI KÖYÜ;1367
HACILAR MAH.;1367
HAMİK MAH.;1367
HARMAN MAH.;1367
HOVİRGE YAYLASI MAH.;1367
İNCİRLİ KÖYÜ;1367
İNÖNÜ MAH.;1367
KALE MAH.;1367
KALECİK KÖYÜ;1367
KARAÇAYIR KÖYÜ;1367
KARAGÖL KÖYÜ;1367
KARŞI KÜME EVLERİ MAH.;1367
KAYA MAH.;1367
KIŞIKAN YAYLASI MAH.;1367
KORUCAK KÖYÜ;1367
KOYUNCULAR MAH.;1367
KÖSEUŞAĞI KÖYÜ;1367
KURUDERE MAH.;1367
MERKEZ KÜMESİ MAH.;1367
MUTLU KÖYÜ;1367
PINARBAŞI KÖYÜ;1367
RECEP KÖYÜ;1367
SOĞUKPINAR MAH.;1367
ŞAHVERDİ ESKİKÖY MAH.;1367
ŞAHVERDİ MAH.;1367
ŞAHVERDİ YAYLAEVLERİ MAH.;1367
ŞEREFHAN KÖYÜ;1367
TOZİK YAYLASI MAH.;1367
YAĞIZATLI KÖYÜ;1367
YAĞMURLU MAH.;1367
YAYLA EVLERİ MAH.;1367
YAYLAEVLERİ MAH.;1367
YEŞİLOVA KÖYÜ;1367
YEŞİLTEPE KÖYÜ;1367
YEŞİLYAYLA KÖYÜ;1367
FATİH MAH.;783
KELEŞAN MAH.;783
MERKEZ MAH.;783
YENİ MAH.;783
AÇMA KÖYÜ;1367
AĞAÇLI KÖYÜ;1367
AKSAN MAH.;1367
ALDUŞ MAH.;1367
ARTİLAN MAH.;1367
AŞAĞI CİMİK MAH.;1367
AŞAĞIDAĞLICA KÖYÜ;1367
AYDINLIK (ZUĞUR) MAH.;1367
BAĞLAR MAH.;1367
BAYİK MAH.;1367
BAZİK MAH.;1367
BEKİRAN MAH.;1367
BEMİRGO MAH.;1367
BEŞGÖZE KÖYÜ;1367
BEYBOSTAN KÖYÜ;1367
BİLDEŞ MAH.;1367
BİRCAN MAH.;1367
BODİN MAH.;1367
BUDAKLI KÖYÜ;1367
BURÇAKLI KÖYÜ;1367
CEVİZPINAR KÖYÜ;1367
ÇAMİÇİ KÖYÜ;1367
ÇAMİK MAH.;1367
ÇAVGÜR MAH.;1367
ÇAVUŞ(SİVER) MAH.;1367
ÇEMAN MAH.;1367
ÇET MAH.;1367
ÇETİN MAH.;1367
ÇINARIK MAH.;1367
ÇINARLIK MAH.;1367
ÇİFTHİSAR KÖYÜ;1367
ÇOBANPINARI KÖYÜ;1367
ÇUKURCA MAH.;1367
DAĞDEVİREN KÖYÜ;1367
DALLARCA KÖYÜ;1367
DEMİRTAŞ KÖYÜ;1367
DESPAL MAH.;1367
DEYRO MAH.;1367
DOLORİZAN MAH.;1367
DÖŞNİK MAH.;1367
ERDOĞMUŞ (BALEYREK) MAH.;1367
ESKİKENT KÖYÜ;1367
GEÇİTLİ KÖYÜ;1367
GELEBAZ MAH.;1367
GÖLANİ MAH.;1367
GÖLYURT KÖYÜ;1367
GÖME-İ MASUR MAH.;1367
GÖMÜK MAH.;1367
GÖNAN KÖYÜ;1367
GÖZPINAR KÖYÜ;1367
GÜDAYİK MAH.;1367
GÜMÜŞKAŞIK KÖYÜ;1367
GÜNDOĞDU KÖYÜ;1367
GÜNEYPINAR MAH.;1367
GÜNGÖRMÜŞ KÖYÜ;1367
GÜRGENLİ KÖYÜ;1367
GÜZELSU KÖYÜ;1367
HANBERTİ MAH.;1367
HARMUZAN MAH.;1367
HELEZİN MAH.;1367
HEVENK MAH.;1367
HIRCIK MAH.;1367
HİLİM MAH.;1367
HORSAİK MAH.;1367
HÜSÜKAN MAH.;1367
KAF MAH.;1367
KAĞINDAK MAH.;1367
KALECİK MAH.;1367
KARACAVİRAN MAH.;1367
KARDİGİN MAH.;1367
KARUK MAH.;1367
KAŞYAZI KÖYÜ;1367
KEFERGE MAH.;1367
KELAZİN MAH.;1367
KERZEL MAH.;1367
KESERTAŞ KÖYÜ;1367
KEVİRSOR MAH.;1367
KILIÇ KÖYÜ;1367
KIRINGÖL MAH.;1367
KIRMIZITARLA MAH.;1367
KIZZIK MAH.;1367
KİŞİK MAH.;1367
KONACIK KÖYÜ;1367
KORULU KÖYÜ;1367
KOŞARLAR KÖYÜ;1367
KOZAĞAÇI MAH.;1367
KÖKLÜCE KÖYÜ;1367
KÖRTİGİN MAH.;1367
KÜTÜKLÜ KÖYÜ;1367
MARONİ MAH.;1367
MERKEZ MAH.;1367
MEZRA MAH.;1367
MIRZA MAH.;1367
NAKIŞLI KÖYÜ;1367
NİNYAT MAH.;1367
ONEVLER KÖYÜ;1367
ORTACA KÖYÜ;1367
OYMAKLI KÖYÜ;1367
ÖMERAN MAH.;1367
ÖZKURAN MAH.;1367
PAMULUK MAH.;1367
PANKİN MAH.;1367
PEMİCE MAH.;1367
PINARBAŞI MAH.;1367
PİYAMLİ MAH.;1367
PUPAR MAH.;1367
SALAVAT MAH.;1367
SAMAK MAH.;1367
SANKOSİ MAH.;1367
SARAYCIK KÖYÜ;1367
SENGETO MAH.;1367
SEYİTMAHMUT KÖYÜ;1367
SOFYAN MAH.;1367
SORİK MAH.;1367
SUTEPE KÖYÜ;1367
ŞAKOL MAH.;1367
ŞAMANİ MAH.;1367
ŞAVİ MAH.;1367
ŞENGÜL MAH.;1367
TANKÜL MAH.;1367
TARAKSU MAH.;1367
TIRKIDİN MAH.;1367
TIRŞİK MAH.;1367
TİLLAK MAH.;1367
ÜÇKAYA KÖYÜ;1367
VANKÖK MAH.;1367
YAĞMURLU KÖYÜ;1367
YAYLADALI KÖYÜ;1367
YENİBARDAK KÖYÜ;1367
YEŞİLYURT KÖYÜ;1367
YUKARIDAĞLICA KÖYÜ;1367
YUVACIK MAH.;1367
BELÖREN KÖYÜ;307
CUMHURİYET MAH.;307
MERKEZ MAH.;307
ASFALT MAH.;813
FATİH MAH.;813
HÜRRİYET MAH.;813
KURUGEÇİT MAH.;813
MİMAR SİNAN MAH.;813
YAVUZ SELİM MAH.;813
YENİ MAH.;813
CUMHURİYET MAH.;927
ÇAKMAK MAH.;927
HARMANLI KÖYÜ;927
KALEMKAS MAH.;927
YENİ MAH.;927
AKÇABEL KÖYÜ;1367
AKÇAKAYA KÖYÜ;1367
AKTOPRAK KÖYÜ;1367
ALİKAYA MAH.;1367
ARPATARLASI MAH.;1367
ASFALT MAH.;1367
AŞAĞIAZAPLI KÖYÜ;1367
AŞAĞIKARAKUYU KÖYÜ;1367
AŞAĞINASIRLI KÖYÜ;1367
BAĞLARBAŞI KÖYÜ;1367
BALKAR KÖYÜ;1367
BALLIK MAH.;1367
BEŞEVLER MAH.;1367
CANKARA KÖYÜ;1367
CERRAHOBASI MAH.;1367
CİVKUR MAH.;1367
CUMHURİYET MAH.;1367
ÇATALAĞAÇ KÖYÜ;1367
ÇATALTEPE KÖYÜ;1367
ÇAYIR MAH.;1367
ÇELİKKÖY KÖYÜ;1367
ÇELİKKÖYOSB MAH.;1367
DURAK MAH.;1367
GEDİKLİ KÖYÜ;1367
HACILAR KÖYÜ;1367
HAMZALAR KÖYÜ;1367
HASANLAR MAH.;1367
HAYDARLI KÖYÜ;1367
İSTASYON MAH.;1367
KANDİL MAH.;1367
KARABAHŞILI KÖYÜ;1367
KARABURUN KÖYÜ;1367
KARAÇUKUR MAH.;1367
KARAHASAN MAH.;1367
KEÇİBAŞI MAH.;1367
KERALMAZ MAH.;1367
KEZBİ MAH.;1367
KÖRPINARI MAH.;1367
KÖSÜKLÜ KÖYÜ;1367
KÖTEL MAH.;1367
KUMLU MEZRASI MAH.;1367
KURUCUOVA MAH.;1367
KÜÇÜKÖREN KÖYÜ;1367
MEYDAN KÖYÜ;1367
MIÇOLAR MAH.;1367
OZAN KÖYÜ;1367
ÖRENLİ KÖYÜ;1367
SAVRAN KÖYÜ;1367
SERPENOLAR MAH.;1367
SIRIKLI MAH.;1367
SORKUN MAH.;1367
SÖĞÜTLÜ MAH.;1367
TECİRLİ MAH.;1367
UÇARLAR MAH.;1367
YARBAŞI KÖYÜ;1367
YAYLACIK KÖYÜ;1367
YENİKENT MAH.;1367
YENİKÖY KÖYÜ;1367
YEŞİLOVA KÖYÜ;1367
YIKICAK MAH.;1367
YOLBAĞI MAH.;1367
YUKARIÇÖPLÜ KÖYÜ;1367
YUKARIKARAKUYU KÖYÜ;1367
YUKARINASIRLI KÖYÜ;1367
ACOĞLU MAH.;53
ADALI KÖYÜ;53
AKALIN KÖYÜ;53
AKÇAKENT MAH.;53
AKÇAVEREN MAH.;53
AKINCILAR ATATÜRK MAH.;53
AKINCILAR KÖYÜ;53
AKTAŞ KÖYÜ;53
AKYILDIZ KÖYÜ;53
AŞAĞI TUĞLU MAH.;53
ATAKÖY MAH.;53
BAHÇE MAH.;53
BAKACAK MAH.;53
BERBANOS MAH.;53
BEŞİKLİ KÖYÜ;53
BUHARA MAH.;53
BÜYÜKGÖL MAH.;53
BÜYÜKGÖZ MAH.;53
CUMHURİYET KÖYÜ;53
ÇAMLICA KÖYÜ;53
ÇAMLICA MAH.;53
DAMÜSTÜ MAH.;53
DARDAĞAN KÖYÜ;53
DİKENLİ KÖYÜ;53
DOĞANTEPE MAH.;53
ELBEYİ KÖYÜ;53
ELMALI TUĞLU MAH.;53
ESENTEPE MAH.;53
ESKİTAŞ KÖYÜ;53
GELDİBULDU KÖYÜ;53
GEVAZİ MAH.;53
GÖÇERİ KÖYÜ;53
GÜDÜLGE KÖYÜ;53
GÜLAHMET MAH.;53
HASKÖY KÖYÜ;53
HİNİÇ MAH.;53
HÜSEYİNLİ MAH.;53
İKİZCE KÖYÜ;53
KARAMAĞARA MAH.;53
KARATAŞ KÖYÜ;53
KARATAŞ MAH.;53
KARMİTLİ MAH.;53
KILAVUZ MAH.;53
KÜÇÜK TOMAK MAH.;53
MAHMUDİYE MAH.;53
MENZİL KÖYÜ;53
MUSTAFAÇAYIR MAH.;53
NERGİZTEPE MAH.;53
OLUKLU KÖYÜ;53
PINARYOLU MAH.;53
SIRATUT MAH.;53
SOFYA MAH.;53
SOĞUKSU MAH.;53
SÜSÜK MAH.;53
TERİYAN MAH.;53
TETA MAH.;53
TİLBE MAH.;53
TUĞLU KÖYÜ;53
TÜREŞİK MAH.;53
ULUPINAR KÖYÜ;53
YENİKUŞAK KÖYÜ;53
YEŞİLKAYA KÖYÜ;53
YEŞİLKAYA MAH.;53
YEŞİLTEPE MAH.;53
YOLÇATI MAH.;53
ATATÜRK MAH.;1059
BAĞLAR MAH.;1059
BAYRAKTAR MAH.;1059
CAMİ MAH.;1059
CUMHURİYET MAH.;1059
ÇOBANLI MAH.;1059
FATİH MAH.;1059
FIRAT MAH.;1059
GAZİ MAH.;1059
GİRNE MAH.;1059
HÜRRİYET MAH.;1059
KARŞIYAKA MAH.;1059
MENDERES MAH.;1059
ŞEYHBABA MAH.;1059
TURGUT ÖZAL MAH.;1059
YAVUZ SELİM MAH.;1059
YENİ MAH.;1059
ABDULLAH BEY MAH.;1367
AKÇA MAH.;1367
AKÇALI MAH.;1367
AKDAMAR MAH.;1367
AKDOĞAN KÖYÜ;1367
AKKAVAK KÖYÜ;1367
AKKUŞ KÖYÜ;1367
AKPINAR MAH.;1367
AKTOPRAK MAH.;1367
ALİDAM KÖYÜ;1367
ARILI KÖYÜ;1367
ASKERAN MAH.;1367
ATATÜRK MAH.;1367
ATLI MAH.;1367
AVNİK MAH.;1367
AYDINLAR MAH.;1367
AYDINPINAR KÖYÜ;1367
BAĞBAŞI KÖYÜ;1367
BAĞÖZÜ KÖYÜ;1367
BAHÇE MAH.;1367
BAHIM MAH.;1367
BALLI KÖYÜ;1367
BELENLİ KÖYÜ;1367
BELÖREN KÖYÜ;1367
BEŞEVLER MAH.;1367
BEYPINAR MAH.;1367
BIRBIR MAH.;1367
BOĞAZKAYA KÖYÜ;1367
BOSTANLI KÖYÜ;1367
BOZPINAR KÖYÜ;1367
BOZTARLA KÖYÜ;1367
BÖLÜKYAYLA KÖYÜ;1367
BURMAPINAR KÖYÜ;1367
BÜYÜKBAĞ KÖYÜ;1367
BÜYÜKBEJYAN KÖYÜ;1367
BÜYÜKBEY KÖYÜ;1367
BÜYÜTME MAH.;1367
CUMHURİYET MAH.;1367
ÇAKIREŞME KÖYÜ;1367
ÇALTILI KÖYÜ;1367
ÇARDAK KÖYÜ;1367
ÇATALTEPE KÖYÜ;1367
ÇAYBAŞI KÖYÜ;1367
ÇEM MAH.;1367
ÇIRALIK KÖYÜ;1367
ÇİÇEK MAH.;1367
ÇÖRTENEK MAH.;1367
ÇUKURTAŞ KÖYÜ;1367
DALİNCE MAH.;1367
DAMLACIK KÖYÜ;1367
DAMLI MAH.;1367
DARBERİ MAH.;1367
DEREBAŞI MAH.;1367
DİKMETAŞ MAH.;1367
DİVAN MAH.;1367
DOLUCA KÖYÜ;1367
DUMANLI MAH.;1367
DUMLU KÖYÜ;1367
DUT KÖYÜ;1367
ECELER KÖYÜ;1367
EKİNCİ KÖYÜ;1367
ERİKDERE KÖYÜ;1367
ERİKLİ KÖYÜ;1367
ESENDERE KÖYÜ;1367
ESKİ KAHTA KÖYÜ;1367
FATİH MAH.;1367
FISTIKLI KÖYÜ;1367
GEDİK MAH.;1367
GÖKÇE KÖYÜ;1367
GÖLGELİ KÖYÜ;1367
GÖLLÜK MAH.;1367
GÖMLEK MAH.;1367
GÜLVEREN MAH.;1367
GÜMÜŞKAYA MAH.;1367
GÜZELÇAY KÖYÜ;1367
GÜZELKENT MAH.;1367
HABİPLER KÖYÜ;1367
HACERİ MAH.;1367
HACIYUSUF KÖYÜ;1367
HALİCE MAH.;1367
HALİFAN MAH.;1367
HAMZALAR KÖYÜ;1367
HASANDİĞİN KÖYÜ;1367
HİSAR MAH.;1367
IŞIKTEPE KÖYÜ;1367
İNGİRCE MAH.;1367
İSLAMKÖY KÖYÜ;1367
KAHTA OSB MAH.;1367
KAMIŞLI MAH.;1367
KANBOĞAZI MAH.;1367
KANGÜLÜ MAH.;1367
KARABAĞ MAH.;1367
KARACAÖREN KÖYÜ;1367
KARADUT KÖYÜ;1367
KARAGÜL MAH.;1367
KARAKUŞ MAH.;1367
KARAMAN KÖYÜ;1367
KARANFİL MAH.;1367
KARAPINAR MAH.;1367
KARATUT MAH.;1367
KAVAKLI KÖYÜ;1367
KAYADİBİ KÖYÜ;1367
KEKLİK MAH.;1367
KELPINAR MAH.;1367
KERKAH MAH.;1367
KINIK MAH.;1367
KİLİSİK MAH.;1367
KOÇTEPE KÖYÜ;1367
KOSA MAH.;1367
KOZAĞAÇ KÖYÜ;1367
KÖPRÜBAŞI MAH.;1367
KÖRGÜDAN MAH.;1367
KÖSELER KÖYÜ;1367
KUBİLAY MAH.;1367
KÜÇÜK ECELER MAH.;1367
MENDERES MAH.;1367
MEZRA MAH.;1367
MÜLK MAH.;1367
MÜLKKÖY KÖYÜ;1367
NARİNCE KÖYÜ;1367
NARLI MAH.;1367
NARLIDERE KÖYÜ;1367
NARSIRTI KÖYÜ;1367
ONEVLER MAH.;1367
ORTANCA KÖYÜ;1367
OSMANPINAR MAH.;1367
OVACIK KÖYÜ;1367
ÖZELEVLER MAH.;1367
SAKO MAH.;1367
SALİK MAH.;1367
SALKIMBAĞI KÖYÜ;1367
SAMANLI MAH.;1367
SARISU KÖYÜ;1367
SEKÜK MAH.;1367
SIRACA KÖYÜ;1367
SIRAKAYA KÖYÜ;1367
SİNKE MAH.;1367
SULTANMAĞARA MAH.;1367
SUSUZ KÖYÜ;1367
ŞAHİNTEPE KÖYÜ;1367
ŞAHİNTEPE MAH.;1367
ŞENKÖY KÖYÜ;1367
ŞİRİNEVLER MAH.;1367
TABAKLI MAH.;1367
TAŞLICA KÖYÜ;1367
TAŞLIÇAY KÖYÜ;1367
TEĞMENLİ KÖYÜ;1367
TEKNECİK KÖYÜ;1367
TEPEBAŞI MAH.;1367
TERZİYAN MAH.;1367
TİBİL MAH.;1367
TOPRAK MAH.;1367
TURANLI KÖYÜ;1367
TÜTENOCAK KÖYÜ;1367
ULUBEY MAH.;1367
YAPRAKLI KÖYÜ;1367
YASSIKAYA MAH.;1367
YELKOVAN KÖYÜ;1367
YENİCE KÖYÜ;1367
YENİCE MAH.;1367
YEŞİLTEPE MAH.;1367
YOLALTI KÖYÜ;1367
YÜKSEKYAYLA MAH.;1367
ZEYNAN MAH.;1367
ZEYTİN KÖYÜ;1367
ZİYARET KÖYÜ;1367
AĞCİN KÖYÜ;63
AKDERE KÖYÜ;63
AKINCILAR (ÇERÇİYAN) MAH.;63
AKPINAR KÖYÜ;63
AKYAZI KÖYÜ;63
ALTUN MAH.;63
AŞAĞI GÖZE MAH.;63
ATAKENT KÖYÜ;63
ATATÜRK MAH.;63
BALABAN MAH.;63
BATTALHÜYÜK KÖYÜ;63
BEBEK KÖYÜ;63
BURÇ MAH.;63
BÜYÜK BOYALI MAH.;63
CUMHURİYET MAH.;63
ÇAMGAZİ KÖYÜ;63
ÇINAR MAH.;63
ÇÖMLEKÇİ (BİRGENİ) MAH.;63
DALUCA MAH.;63
DAMLICA KÖYÜ;63
DARBELİK MAH.;63
DOYRAN KÖYÜ;63
DURAK KÖYÜ;63
EKİNCİ KÖYÜ;63
ELMACIK KÖYÜ;63
GÖKTAŞ (KÖRİSTAN) MAH.;63
GÜMÜŞKAYA KÖYÜ;63
HARABA MAH.;63
ILICAK KÖYÜ;63
IŞIKLI KÖYÜ;63
KAMIŞLI MAH.;63
KARABURÇ MAH.;63
KAYALI KÖYÜ;63
KILIÇLAR MAH.;63
KIZILCAHÖYÜK KÖYÜ;63
KUYULU KÖYÜ;63
KÜÇÜK BOYALI MAH.;63
KÜÇÜK KIRGI MAH.;63
KÜLAFHÜYÜK KÖYÜ;63
MALOĞLU MAH.;63
MALPINARI KÖYÜ;63
MAZLIK MAH.;63
PAÇIK MAH.;63
PINARBAŞI MAH.;63
REŞATLI MAH.;63
ŞİRAZİ MAH.;63
UĞURCA KÖYÜ;63
ÜÇDİREK KÖYÜ;63
ÜRGÜÇ MAH.;63
VALİ HALİL IŞIK MAH.;63
YAYLADAMI KÖYÜ;63
YENİNACAR MAH.;63
YEŞİLOVA KÖYÜ;63
YILDIZLI MAH.;63
YUVACIK (BELİKAN) MAH.;63
ESKİSARAY MAH.;718
HOCAÖMER MAH.;718
KAPCAMİ MAH.;718
MUSALLA MAH.;718
SIRATUT MAH.;718
VARLIK MAH.;718
YENİPINAR MAH.;718
YUNUS EMRE MAH.;718
BAHÇECİK MAH.;1006
FATİH MAH.;1006
İMAMAĞA MAH.;1006
KAYALIK MAH.;1006
MALAZGİRT MAH.;1006
MEHMET AKİF MAH.;1006
ÖRENLİ MAH.;1006
SİTELER MAH.;1006
TURGUT REİS MAH.;1006
YEŞİLYURT MAH.;1006
BAHÇELİEVLER MAH.;1249
CUMHURİYET MAH.;1249
AĞAÇKONAK KÖYÜ;1287
AĞİKAN KÖYÜ;1287
ARMUTLU (HOZİK) MAH.;1287
ASMALI MAH.;1287
BAĞTEPE MAH.;1287
BAHÇE MAH.;1287
BAHÇELİEVLER MAH.;1287
CUMHURİYET MAH.;1287
ÇAMLICA KÖYÜ;1287
ÇİTLİCE MAH.;1287
DERİNSU KÖYÜ;1287
ESENCE KÖYÜ;1287
ESENCE MAH.;1287
GAZİ MAH.;1287
GEDİK MAH.;1287
GISRİK MAH.;1287
GİRİK KÖYÜ;1287
GÖM MAH.;1287
HASANKAN MAH.;1287
HÜRRİYET MAH.;1287
KALBURCU MAH.;1287
KANİKÜRK MAH.;1287
KARAMAN (KOVUK DERESİ) MAH.;1287
KAŞIKLI MAH.;1287
KAŞKÖY KÖYÜ;1287
KAVAK MAH.;1287
KAYADİBİ KÖYÜ;1287
KOZAN KÖYÜ;1287
KÖMÜR KÖYÜ;1287
KUYUCAK KÖYÜ;1287
KÜRK MAH.;1287
MUSTAFA YÜCEL ÖZBİLGİN MAH.;1287
MUSTAFABEYLİ MAH.;1287
OLGUNLAR KÖYÜ;1287
ORMANİÇİ KÖYÜ;1287
PALANLI KÖYÜ;1287
PINARYAYLA KÖYÜ;1287
REZİP KÖYÜ;1287
SAKALLI MAH.;1287
SERİNTEPE MAH.;1287
TAŞGEDİK KÖYÜ;1287
TAŞOLUK (TETİKAN) MAH.;1287
VARLIK KÖYÜ;1287
YAĞLICA MAH.;1287
YAKACIK MAH.;1287
YEDİOLUK KÖYÜ;1287
YEŞİLYURT MAH.;1287
YOĞURTLU MAH.;1287
100. YIL MAH.;1365
100.YIL KÖYÜ;1365
ACEMPINARI MAH.;1365
AFETEVLERİ MAH.;1365
AĞVEREN MAH.;1365
AHMETHOCA KÖYÜ;1365
AKÇALI KÖYÜ;1365
AKÇİK MAH.;1365
AKHİSAR KÖYÜ;1365
AKIN MAH.;1365
AKSU (KIR) MAH.;1365
AKYURT MAH.;1365
ALBET KÖYÜ;1365
ALİBEY KÖYÜ;1365
ALTINTOP MAH.;1365
ASLANOĞLU MAH.;1365
ATAKÖY KÖYÜ;1365
ATATÜRK MAH.;1365
AYDINLAR KÖYÜ;1365
B.AYRANLI MAH.;1365
BAĞDERE KÖYÜ;1365
BAĞLICA KÖYÜ;1365
BAĞPINAR KÖYÜ;1365
BAĞPINAR KUYUCAK KÖYÜ;1365
BARDAKÇI MAH.;1365
BAŞPINAR KÖYÜ;1365
BENAV (DARICA) MAH.;1365
BEYLER MAH.;1365
BOZATLI KÖYÜ;1365
BOZHÜYÜK KÖYÜ;1365
BOZTEPE KÖYÜ;1365
BÖRKENEK KÖYÜ;1365
BULAM MAH.;1365
BÜKLÜM KÖYÜ;1365
BÜYÜKKAVAKLI KÖYÜ;1365
BÜYÜKKIRIKLI KÖYÜ;1365
ÇAKMAKLAR KÖYÜ;1365
ÇAMYURDU KÖYÜ;1365
ÇATALAĞAÇ KÖYÜ;1365
ÇATDERESİ MAH.;1365
ÇAYIRLI KÖYÜ;1365
ÇAYLI (DÜDERE) MAH.;1365
ÇAYLI KÖYÜ;1365
ÇEMBERLİTAŞ KÖYÜ;1365
ÇINARİK KÖYÜ;1365
ÇİÇEK-1 MAH.;1365
ÇİÇEK-2 MAH.;1365
ÇİMENKE MAH.;1365
ÇOBANDEDE KÖYÜ;1365
ÇOKPINAR MAH.;1365
DAMDIRMAZ KÖYÜ;1365
DARDAĞAN KÖYÜ;1365
DAVUTHAN KÖYÜ;1365
DİŞBUDAK KÖYÜ;1365
DOĞANLI KÖYÜ;1365
